Mind-Bender
# ------------------------------- 
# Level: 1
distance=17
# Gameboard: 
1,3,1,3,1
3,1,3,1,3
1,3,3,3,1
3,1,3,1,3
1,3,1,3,1
3,1,3,1,3
1,3,1,3,1
# Correct Panel: 
3,0,3,0,3
0,3,0,3,0
3,0,3,0,3
0,3,0,3,0
3,0,3,0,3
0,3,0,3,0
3,0,3,0,3
#
# ------------------------------- 
# Level: 2
distance=70
# Gameboard: 
2,2,2,3,3
2,2,2,3,3
3,3,3,2,2
3,3,3,3,2
3,3,3,2,2
2,2,2,3,3
2,2,2,3,3
# Correct Panel: 
3,3,3,2,2
3,3,3,2,2
2,2,2,3,3
2,2,2,3,3
2,2,2,3,3
3,3,3,2,2
3,3,3,2,2
#
# ------------------------------- 
# Level: 3
distance=106
# Gameboard: 
4,4,2,5,6
4,4,4,2,5
2,4,4,4,2
3,5,4,4,4
3,3,5,4,4
3,3,3,5,4
5,3,3,3,2
# Correct Panel: 
2,3,4,4,5
3,2,3,4,4
4,3,2,3,4
4,4,3,2,3
5,4,4,3,2
5,5,4,4,3
6,5,5,4,4
#
# ------------------------------- 
# Level: 4
distance=52
# Gameboard: 
3,4,6,4,3
5,5,5,5,5
1,2,5,4,6
5,5,5,5,5
3,4,5,4,6
5,5,5,5,5
6,6,3,3,6
# Correct Panel: 
5,5,5,5,5
3,4,6,4,3
5,5,6,5,5
1,2,3,4,6
5,5,6,5,5
3,4,6,4,3
5,5,6,5,5
#
# ------------------------------- 
# Level: 5
distance=84
# Gameboard: 
5,4,2,1,3
5,4,2,1,3
5,4,2,1,3
5,4,2,1,3
5,4,2,1,3
5,4,2,1,3
5,4,2,1,3
# Correct Panel: 
1,2,3,4,5
1,2,3,4,5
1,2,3,4,5
1,2,3,4,5
1,2,3,4,5
1,2,3,4,5
1,2,3,4,5
#
# ------------------------------- 
# Level: 6
distance=116
# Gameboard: 
5,2,3,4,6
1,5,3,4,6
1,2,5,4,6
1,2,3,5,6
1,2,3,4,5
1,2,3,4,1
3,5,6,6,2
# Correct Panel: 
1,1,1,1,1
2,2,2,2,2
3,3,3,3,3
4,4,4,4,4
5,5,5,5,5
6,6,6,6,6
1,2,3,5,6
#
# ------------------------------- 
# Level: 7
distance=96
# Gameboard: 
6,3,3,3,3
6,5,5,5,3
6,5,5,5,3
6,5,5,5,3
6,5,5,5,3
6,5,5,3,3
6,5,5,3,3
# Correct Panel: 
5,5,5,5,5
5,3,3,3,5
5,3,6,3,5
5,3,6,3,5
5,3,6,3,5
5,3,6,3,5
5,3,6,6,6
#
# ------------------------------- 
# Level: 8
distance=102
# Gameboard: 
6,1,2,4,4
3,6,1,5,4
3,3,6,1,2
2,2,5,6,1
3,3,6,1,2
3,6,1,2,4
6,1,2,4,5
# Correct Panel: 
1,2,3,6,6
4,1,2,3,6
5,4,1,2,3
6,5,4,1,2
5,4,1,2,3
4,1,2,3,6
1,2,3,6,6
#
# ------------------------------- 
# Level: 9
distance=57
# Gameboard: 
6,6,6,6,6
6,1,1,1,1
2,2,2,2,6
6,3,3,3,3
4,4,4,4,6
6,1,1,1,1
5,5,5,5,6
# Correct Panel: 
1,1,1,1,0
0,2,2,2,2
3,3,3,3,0
0,4,4,4,4
5,5,5,5,0
0,6,6,6,6
1,1,1,1,0
#
# ------------------------------- 
# Level: 10
distance=100
# Gameboard: 
5,4,1,4,3
5,1,1,3,3
5,6,1,2,3
5,6,1,2,3
5,6,1,2,3
5,6,2,2,4
4,6,4,2,4
# Correct Panel: 
1,6,3,6,5
1,2,3,4,5
1,2,3,4,5
1,2,3,4,5
1,2,3,4,5
1,2,3,4,5
6,2,6,4,6
#
# ------------------------------- 
# Level: 11
distance=78
# Gameboard: 
2,2,2,2,2
2,1,1,1,2
2,1,1,1,2
2,1,1,1,2
1,1,1,1,2
1,1,1,1,1
1,3,3,3,1
# Correct Panel: 
1,1,1,1,1
1,2,2,2,1
1,2,3,2,1
1,2,3,2,1
1,2,3,2,1
1,2,2,2,1
1,1,1,1,1
#
# ------------------------------- 
# Level: 12
distance=76
# Gameboard: 
6,6,3,6,6
3,3,3,3,3
5,5,3,5,5
6,6,5,6,6
6,6,5,6,6
6,6,5,6,3
3,3,5,3,3
# Correct Panel: 
3,3,6,3,3
6,6,6,6,6
6,6,6,6,6
3,3,6,3,3
3,3,6,3,3
5,5,6,5,5
5,5,6,5,5
#
# ------------------------------- 
# Level: 13
distance=37
# Gameboard: 
3,6,3,1,3
1,3,2,3,2
3,4,3,4,3
4,3,4,3,4
3,6,3,6,3
5,3,5,3,5
3,5,1,5,3
# Correct Panel: 
1,0,1,0,1
0,2,0,2,0
4,0,4,0,4
0,4,0,4,0
5,0,5,0,5
0,5,0,5,0
6,0,6,0,6
#
# ------------------------------- 
# Level: 14
distance=29
# Gameboard: 
5,4,1,4,5
1,1,4,1,1
5,4,1,4,5
1,1,4,1,1
5,4,1,4,5
1,1,4,1,1
4,4,1,4,4
# Correct Panel: 
1,1,0,1,1
0,0,5,0,0
1,1,0,1,1
0,0,5,0,0
1,1,0,1,1
0,0,5,0,0
1,1,0,1,1
#
# ------------------------------- 
# Level: 15
distance=88
# Gameboard: 
4,3,2,5,1
4,3,2,5,1
4,3,2,5,1
4,3,2,5,1
3,2,1,4,5
3,2,1,4,5
3,2,1,4,5
# Correct Panel: 
1,2,3,4,5
1,2,3,4,5
1,2,3,4,5
1,2,3,4,5
5,1,2,3,4
5,1,2,3,4
5,1,2,3,4
#
# ------------------------------- 
# Level: 16
distance=61
# Gameboard: 
4,4,4,6,6
6,1,1,1,6
6,6,5,5,5
1,1,1,6,6
6,2,2,2,6
6,6,1,1,1
3,3,3,6,6
# Correct Panel: 
1,1,1,0,0
0,2,2,2,0
0,0,3,3,3
4,4,4,0,0
0,5,5,5,0
0,0,6,6,6
1,1,1,0,0
#
# ------------------------------- 
# Level: 17
distance=70
# Gameboard: 
6,5,5,5,3
3,3,3,3,3
2,2,2,2,2
3,2,2,3,3
3,2,2,2,3
3,3,3,3,3
6,6,6,6,6
# Correct Panel: 
3,3,3,3,3
2,2,2,2,2
6,3,3,5,6
6,3,3,5,6
6,3,3,5,6
2,2,2,2,2
3,3,3,3,3
#
# ------------------------------- 
# Level: 18
distance=76
# Gameboard: 
1,3,1,3,1
3,1,3,1,3
1,3,1,3,5
5,2,3,2,5
2,5,2,5,2
5,2,5,2,5
2,5,2,5,2
# Correct Panel: 
3,1,3,2,3
1,3,2,3,2
3,1,3,2,3
1,5,2,5,2
5,1,5,2,5
1,5,2,5,2
5,1,5,2,5
#
# ------------------------------- 
# Level: 19
distance=120
# Gameboard: 
4,4,4,4,4
4,4,3,4,4
4,6,3,6,4
6,5,3,5,6
3,5,3,5,3
3,5,3,5,3
3,5,3,5,3
# Correct Panel: 
3,5,5,5,3
3,3,5,3,3
3,3,5,3,3
0,3,5,3,0
4,0,5,0,4
4,4,5,4,4
4,4,4,4,4
#
# ------------------------------- 
# Level: 20
distance=146
# Gameboard: 
1,1,1,1,1
3,3,3,3,5
3,3,3,5,5
3,3,5,5,5
1,1,5,5,5
1,1,5,5,5
1,1,5,5,5
# Correct Panel: 
5,5,5,5,5
5,5,5,5,1
5,5,5,1,1
5,5,3,1,1
5,3,3,1,1
3,3,3,1,1
3,3,3,1,1
#
# ------------------------------- 
# Level: 21
distance=116
# Gameboard: 
6,6,6,5,4
6,6,6,5,4
6,1,6,5,4
2,2,2,4,1
2,2,2,4,1
3,3,3,4,1
5,5,5,1,1
# Correct Panel: 
2,2,2,4,5
1,3,1,4,5
1,3,1,4,5
1,3,1,2,6
5,5,5,2,6
6,6,6,2,6
6,6,4,4,4
#
# ------------------------------- 
# Level: 22
distance=86
# Gameboard: 
1,2,3,3,3
3,5,4,5,3
4,4,5,4,4
4,4,4,4,1
4,4,5,4,4
3,5,4,5,3
3,3,3,2,1
# Correct Panel: 
4,4,4,4,4
4,3,3,3,4
5,3,1,3,5
5,2,1,2,5
5,3,1,3,5
4,3,3,3,4
4,4,4,4,4
#
# ------------------------------- 
# Level: 23
distance=96
# Gameboard: 
3,1,3,1,3
3,2,1,2,3
3,3,1,2,3
3,3,1,3,3
2,1,2,1,2
2,1,2,1,2
1,1,2,1,2
# Correct Panel: 
1,2,1,2,1
2,1,2,1,2
2,1,2,1,2
2,1,2,1,2
3,3,1,3,3
3,3,1,3,3
3,3,1,3,3
#
# ------------------------------- 
# Level: 24
distance=58
# Gameboard: 
6,1,2,3,4
5,6,1,2,3
4,5,6,1,2
3,4,5,6,1
