Casual
# ------------------------------- 
# Level: 1
distance=14
# Gameboard: 
1,2,1,2,1
2,1,2,1,2
2,1,2,1,2
2,1,1,1,2
1,2,2,2,1
1,2,1,2,1
1,2,1,2,1
# Correct Panel: 
0,0,2,0,0
0,2,0,2,0
0,2,0,2,0
0,2,2,2,0
2,0,0,0,2
2,0,0,0,2
2,0,0,0,2
#
# ------------------------------- 
# Level: 2
distance=48
# Gameboard: 
4,4,2,2,4
4,3,3,3,2
4,3,3,3,2
4,2,2,2,4
4,3,3,3,2
4,3,3,3,2
4,4,2,2,4
# Correct Panel: 
3,3,4,4,0
3,0,0,0,4
3,0,0,0,4
3,3,4,4,0
3,0,0,0,4
3,0,0,0,4
3,3,4,4,0
#
# ------------------------------- 
# Level: 3
distance=26
# Gameboard: 
3,3,3,3,3
3,4,6,4,3
3,4,4,4,3
3,4,4,4,3
3,4,4,4,3
3,4,6,4,3
3,3,3,3,3
# Correct Panel: 
0,4,4,4,0
4,0,0,0,4
4,0,0,0,0
4,0,0,0,0
4,0,0,0,0
4,0,0,0,4
0,4,4,4,0
#
# ------------------------------- 
# Level: 4
distance=25
# Gameboard: 
4,4,4,5,5
4,5,5,4,5
4,5,5,5,4
4,5,5,5,4
4,5,5,5,4
4,5,5,4,5
4,4,4,5,5
# Correct Panel: 
5,5,5,0,0
5,0,0,5,0
5,0,0,0,5
5,0,0,0,5
5,0,0,0,5
5,0,0,5,0
5,5,5,0,0
#
# ------------------------------- 
# Level: 5
distance=43
# Gameboard: 
5,1,1,5,5
5,6,6,6,6
5,6,6,6,6
5,1,1,5,5
5,6,6,6,6
5,6,6,6,6
5,1,1,5,5
# Correct Panel: 
6,6,6,1,1
6,0,0,0,0
6,0,0,0,0
6,6,6,1,1
6,0,0,0,0
6,0,0,0,0
6,6,6,1,1
#
# ------------------------------- 
# Level: 6
distance=47
# Gameboard: 
6,6,6,6,6
6,2,1,1,1
6,2,1,1,1
6,6,6,6,1
6,6,6,6,1
