Mosaic
# ------------------------------- 
# Level: 1
distance=9
# Gameboard: 
1,1,3,1,1
1,3,1,3,1
1,1,6,1,1
3,5,2,5,3
1,1,6,1,1
1,3,1,3,1
1,1,3,1,1
# Correct Panel: 
0,0,0,0,0
0,0,0,0,0
0,0,3,0,0
0,3,3,3,0
0,0,3,0,0
0,0,0,0,0
0,0,0,0,0
#
# ------------------------------- 
# Level: 2
distance=10
# Gameboard: 
2,4,4,4,2
2,2,2,2,2
2,2,4,2,2
2,4,3,4,2
2,2,4,2,2
2,2,2,2,2
2,4,4,4,2
# Correct Panel: 
0,0,0,0,0
0,4,4,4,0
0,4,0,4,0
0,0,0,0,0
0,4,0,4,0
0,4,4,4,0
0,0,0,0,0
#
# ------------------------------- 
# Level: 3
distance=32
# Gameboard: 
3,3,6,3,3
3,3,6,3,3
6,6,6,6,6
3,6,1,6,3
6,6,6,6,6
3,3,6,3,3
3,3,6,3,3
# Correct Panel: 
6,6,0,6,6
6,6,0,6,6
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,6,0,6,6
6,6,0,6,6
#
# ------------------------------- 
# Level: 4
distance=46
# Gameboard: 
5,2,2,2,5
1,1,2,1,1
1,1,2,1,1
1,5,1,5,1
1,1,2,1,1
1,1,2,1,1
5,2,2,2,5
# Correct Panel: 
0,0,5,0,0
2,0,5,0,2
2,0,5,0,2
2,0,0,0,2
2,0,5,0,2
2,0,5,0,2
0,0,5,0,0
#
# ------------------------------- 
# Level: 5
distance=16
# Gameboard: 
5,5,5,5,5
4,1,5,1,4
3,2,5,2,3
5,5,5,5,5
3,2,5,2,3
4,1,5,1,4
5,5,5,5,5
# Correct Panel: 
0,0,0,0,0
1,2,0,2,1
4,3,0,3,4
0,0,0,0,0
4,3,0,3,4
1,2,0,2,1
0,0,0,0,0
#
# ------------------------------- 
# Level: 6
distance=23
# Gameboard: 
2,2,2,2,2
5,5,2,5,5
5,5,2,5,5
5,5,2,5,5
5,5,2,5,5
5,5,2,5,5
2,2,2,2,2
# Correct Panel: 
5,5,5,5,5
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
5,5,5,5,5
#
# ------------------------------- 
# Level: 7
distance=40
# Gameboard: 
2,2,2,2,2
1,2,2,2,1
1,1,2,1,1
1,1,1,1,1
1,1,2,1,1
1,2,2,2,1
2,2,2,2,2
# Correct Panel: 
0,0,0,0,0
2,0,0,0,2
2,2,0,2,2
2,2,2,2,2
2,2,0,2,2
2,0,0,0,2
0,0,0,0,0
#
# ------------------------------- 
# Level: 8
distance=33
# Gameboard: 
2,4,1,4,1
2,1,1,1,2
2,1,1,1,2
2,4,1,4,2
2,1,1,1,2
2,1,1,1,2
1,4,1,4,2
# Correct Panel: 
4,0,0,0,4
0,2,2,2,0
0,2,2,2,0
0,0,4,0,0
0,2,2,2,0
0,2,2,2,0
4,0,0,0,4
#
# ------------------------------- 
# Level: 9
distance=17
# Gameboard: 
3,6,6,6,3
3,3,6,3,3
3,6,6,6,3
3,3,6,3,3
3,6,6,6,3
3,3,6,3,3
3,6,6,6,3
# Correct Panel: 
6,0,0,0,6
0,6,0,6,0
6,0,0,0,6
0,6,0,6,0
6,0,0,0,6
0,6,0,6,0
6,0,0,0,6
#
# ------------------------------- 
# Level: 10
distance=15
# Gameboard: 
3,5,3,5,3
3,5,5,5,3
3,5,5,5,3
3,5,5,5,3
3,5,5,5,3
3,5,5,5,3
3,5,3,5,3
# Correct Panel: 
0,0,0,0,0
0,3,3,3,0
0,0,3,0,0
0,3,3,3,0
0,0,3,0,0
0,3,3,3,0
0,0,0,0,0
#
# ------------------------------- 
# Level: 11
distance=20
# Gameboard: 
3,3,3,3,3
5,5,5,5,5
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
5,5,5,5,5
3,3,3,3,3
# Correct Panel: 
0,0,0,0,0
3,3,3,3,3
0,0,0,0,0
5,5,5,5,5
0,0,0,0,0
3,3,3,3,3
0,0,0,0,0
#
# ------------------------------- 
# Level: 12
distance=24
# Gameboard: 
1,1,5,1,1
5,5,1,5,5
1,6,5,1,1
5,5,5,5,5
1,1,5,6,1
5,5,1,5,5
1,1,5,1,1
# Correct Panel: 
5,5,0,5,5
0,0,6,0,0
5,5,0,5,5
0,0,0,0,0
5,5,0,5,5
0,0,6,0,0
5,5,0,5,5
#
# ------------------------------- 
# Level: 13
distance=31
# Gameboard: 
4,4,1,4,4
3,3,1,3,3
2,2,4,2,2
1,4,1,4,1
2,2,4,2,2
3,3,1,3,3
4,4,1,4,4
# Correct Panel: 
3,3,0,3,3
2,2,0,2,2
4,4,0,4,4
0,0,4,0,0
4,4,0,4,4
2,2,0,2,2
3,3,0,3,3
#
# ------------------------------- 
# Level: 14
distance=17
# Gameboard: 
1,2,1,2,1
1,2,4,2,1
2,1,1,1,2
2,4,1,4,2
2,1,1,1,2
1,2,4,2,1
1,2,1,2,1
# Correct Panel: 
2,0,0,0,2
2,0,0,0,2
0,2,4,2,0
0,2,4,2,0
0,2,4,2,0
2,0,0,0,2
2,0,0,0,2
#
# ------------------------------- 
# Level: 15
distance=19
# Gameboard: 
1,6,6,6,1
1,1,6,1,1
6,6,1,6,6
1,6,1,6,1
6,6,1,6,6
1,1,6,1,1
1,6,6,6,1
# Correct Panel: 
6,0,0,0,6
6,6,0,6,6
0,0,6,0,0
6,0,6,0,6
0,0,6,0,0
6,6,0,6,6
6,0,0,0,6
#
# ------------------------------- 
# Level: 16
distance=24
# Gameboard: 
3,5,2,1,1
1,3,5,2,1
1,1,3,5,2
1,1,1,1,1
1,1,3,5,2
1,3,5,2,1
3,5,2,1,1
# Correct Panel: 
5,2,3,0,0
0,5,2,3,0
0,0,5,2,3
0,0,0,0,0
0,0,5,2,3
0,5,2,3,0
5,2,3,0,0
#
# ------------------------------- 
# Level: 17
distance=60
# Gameboard: 
5,4,6,6,6
1,2,3,2,6
4,1,2,3,6
3,2,1,2,3
6,3,2,1,4
6,2,3,2,1
6,6,6,4,5
# Correct Panel: 
6,2,3,4,5
0,6,2,3,4
6,0,6,2,3
2,6,0,6,2
3,2,6,0,6
4,3,2,6,0
5,4,3,2,6
#
# ------------------------------- 
# Level: 18
distance=28
# Gameboard: 
2,1,1,1,2
5,5,6,5,5
1,2,6,2,1
5,5,1,5,5
1,2,6,2,1
5,5,6,5,5
2,1,1,1,2
# Correct Panel: 
0,2,2,2,0
0,0,2,0,0
5,5,0,5,5
0,6,6,6,0
5,5,0,5,5
0,0,2,0,0
0,2,2,2,0
#
# ------------------------------- 
# Level: 19
distance=22
# Gameboard: 
1,1,1,1,1
3,6,2,6,3
3,1,3,1,3
2,3,3,3,2
3,1,3,1,3
3,6,2,6,3
1,1,1,1,1
# Correct Panel: 
0,0,3,0,0
0,0,3,0,0
0,3,2,3,0
3,2,6,2,3
0,3,2,3,0
0,0,3,0,0
0,0,3,0,0
#
# ------------------------------- 
# Level: 20
distance=47
# Gameboard: 
5,6,5,6,5
3,3,6,3,3
1,5,2,6,1
4,4,1,4,4
1,5,2,6,1
3,3,6,3,3
5,6,5,6,5
# Correct Panel: 
6,5,4,5,6
6,5,4,5,6
0,0,0,0,0
3,3,2,3,3
0,0,0,0,0
6,5,4,5,6
6,5,4,5,6
#
# ------------------------------- 
# Level: 21
distance=22
# Gameboard: 
4,1,1,1,4
1,4,4,4,1
4,1,1,1,4
4,4,1,4,4
4,1,1,1,4
1,4,4,4,1
4,1,1,1,4
# Correct Panel: 
0,4,4,4,0
4,0,0,0,4
0,4,4,4,0
0,0,4,0,0
0,4,4,4,0
4,0,0,0,4
0,4,4,4,0
#
# ------------------------------- 
# Level: 22
distance=43
# Gameboard: 
5,5,5,5,5
2,2,2,1,1
2,2,5,2,5
2,2,5,2,5
2,2,5,2,5
2,2,2,1,1
5,5,5,5,5
# Correct Panel: 
2,2,2,2,2
5,5,5,2,5
0,0,2,5,0
0,0,2,5,0
0,0,2,5,0
5,5,5,2,5
2,2,2,2,2
#
# ------------------------------- 
# Level: 23
distance=41
# Gameboard: 
4,4,4,1,2
3,4,1,2,3
3,1,1,2,3
3,2,2,4,3
3,1,1,2,3
3,4,1,2,3
4,4,4,1,2
# Correct Panel: 
